V1_V1_mean,V1_percentile,focals_with_one_potential_trio,focals_with_more_than_one_potential_trio
2.02665249110973,0.636363636363636,0.0454545454545455,0.363636363636364
2.02665249110973,0.645454545454546,0.0454545454545455,0.363636363636364
2.02665249110973,0.654545454545455,0.0454545454545455,0.363636363636364
2.02665249110973,0.663636363636364,0.0454545454545455,0.363636363636364
2.02665249110973,0.672727272727273,0.0454545454545455,0.363636363636364
2.02665249110973,0.681818181818182,0.0454545454545455,0.363636363636364
2.02665249110973,0.690909090909091,0.0454545454545455,0.363636363636364
2.02665249110973,0.7,0.0454545454545455,0.363636363636364
2.02665249110973,0.709090909090909,0.0454545454545455,0.363636363636364
2.02665249110973,0.718181818181818,0.0454545454545455,0.363636363636364
2.02665249110973,0.727272727272727,0.0454545454545455,0.363636363636364
2.02665249110973,0.736363636363636,0.0454545454545455,0.363636363636364
2.02665249110973,0.745454545454546,0.0454545454545455,0.363636363636364
2.02665249110973,0.754545454545455,0.0454545454545455,0.363636363636364
2.02665249110973,0.763636363636364,0.0454545454545455,0.363636363636364
2.02665249110973,0.772727272727273,0.0454545454545455,0.363636363636364
2.02665249110973,0.781818181818182,0.0454545454545455,0.363636363636364
2.02665249110973,0.790909090909091,0.0454545454545455,0.363636363636364
2.02665249110973,0.8,0.0909090909090909,0.363636363636364
2.02665249110973,0.809090909090909,0.0909090909090909,0.363636363636364
2.02665249110973,0.818181818181818,0.0909090909090909,0.363636363636364
2.02665249110973,0.827272727272727,0.0909090909090909,0.363636363636364
2.02665249110973,0.836363636363636,0.0909090909090909,0.363636363636364
2.02665249110973,0.845454545454546,0.0909090909090909,0.363636363636364
2.02665249110973,0.854545454545455,0.0909090909090909,0.363636363636364
2.02665249110973,0.863636363636364,0.0909090909090909,0.363636363636364
2.02665249110973,0.872727272727273,0.0454545454545455,0.409090909090909
2.02665249110973,0.881818181818182,0.0454545454545455,0.409090909090909
2.02665249110973,0.890909090909091,0.0454545454545455,0.409090909090909
2.02665249110973,0.9,0.0454545454545455,0.409090909090909
2.02665249110973,0.909090909090909,0.0454545454545455,0.409090909090909
2.02665249110973,0.918181818181818,0.0454545454545455,0.409090909090909
2.02665249110973,0.927272727272727,0.0454545454545455,0.409090909090909
2.02665249110973,0.936363636363636,0,0.454545454545455
2.02665249110973,0.945454545454546,0,0.454545454545455
2.02665249110973,0.954545454545455,0,0.454545454545455
2.02665249110973,0.963636363636364,0,0.454545454545455
2.02665249110973,0.972727272727273,0,0.454545454545455
2.02665249110973,0.981818181818182,0,0.454545454545455
2.02665249110973,0.990909090909091,0,0.454545454545455
0.000145311624237979,1,0.0454545454545455,0
0.000221450562699728,1,0.0909090909090909,0
0.000916523078051105,1,0.136363636363636,0
0.00141901592636699,1,0.181818181818182,0
0.00593721195033346,1,0.227272727272727,0
0.270392638486637,1,0.181818181818182,0.0454545454545455
0.324163708852818,1,0.227272727272727,0.0454545454545455
0.427356380833669,1,0.227272727272727,0.0454545454545455
0.504132205985932,1,0.181818181818182,0.0909090909090909
0.528487529959611,1,0.136363636363636,0.136363636363636
0.562204198537653,1,0.136363636363636,0.136363636363636
0.596406581428945,1,0.136363636363636,0.136363636363636
0.598954565521437,1,0.0909090909090909,0.181818181818182
0.601907876524487,1,0.136363636363636,0.181818181818182
0.614658488476484,1,0.181818181818182,0.181818181818182
0.637351467058426,1,0.181818181818182,0.181818181818182
0.641963654745877,1,0.136363636363636,0.227272727272727
0.653722061089598,1,0.136363636363636,0.227272727272727
0.659236719580599,1,0.136363636363636,0.227272727272727
0.663951059717384,1,0.136363636363636,0.227272727272727
0.677733371753593,1,0.136363636363636,0.227272727272727
0.705766443313061,1,0.136363636363636,0.227272727272727
0.713150634661634,1,0.0909090909090909,0.272727272727273
0.723796357909108,1,0.0909090909090909,0.272727272727273
0.732833522748103,1,0.0909090909090909,0.272727272727273
0.764150043319163,1,0.0909090909090909,0.272727272727273
0.775755731281025,1,0.0909090909090909,0.272727272727273
0.797254727662625,1,0.136363636363636,0.272727272727273
0.798209054986534,1,0.136363636363636,0.272727272727273
0.799843627834246,1,0.0909090909090909,0.318181818181818
0.80287049983941,1,0.0909090909090909,0.318181818181818
0.804605997993537,1,0.0909090909090909,0.318181818181818
0.805759569487504,1,0.0909090909090909,0.318181818181818
0.810419385511074,1,0.0909090909090909,0.318181818181818
0.839820285704098,1,0.0909090909090909,0.318181818181818
0.844796756111043,1,0.0909090909090909,0.318181818181818
0.846683933339104,1,0.136363636363636,0.318181818181818
0.864753620450886,1,0.136363636363636,0.318181818181818
0.877399675716013,1,0.136363636363636,0.318181818181818
0.887551836029016,1,0.136363636363636,0.318181818181818
0.905044647991304,1,0.136363636363636,0.318181818181818
0.912616889797577,1,0.136363636363636,0.318181818181818
0.920067263995708,1,0.136363636363636,0.318181818181818
0.968644523881985,1,0.136363636363636,0.318181818181818
0.973676790835198,1,0.136363636363636,0.318181818181818
0.973899381568745,1,0.136363636363636,0.318181818181818
0.974193115757004,1,0.136363636363636,0.318181818181818
0.975974442432715,1,0.136363636363636,0.318181818181818
0.992235066344102,1,0.136363636363636,0.318181818181818
1.00346655657564,1,0.136363636363636,0.318181818181818
1.00948264152176,1,0.136363636363636,0.318181818181818
1.02523419866439,1,0.0909090909090909,0.363636363636364
1.03378304065696,1,0.0909090909090909,0.363636363636364
1.0392854095484,1,0.0909090909090909,0.363636363636364
1.05314921705878,1,0.0909090909090909,0.363636363636364
1.05865482191921,1,0.0909090909090909,0.363636363636364
1.07392609245677,1,0.0909090909090909,0.363636363636364
1.11502624705763,1,0.0909090909090909,0.363636363636364
1.12025805859726,1,0.0909090909090909,0.363636363636364
1.12738720986814,1,0.0909090909090909,0.363636363636364
1.12808186799651,1,0.0909090909090909,0.363636363636364
1.13098577840055,1,0.0909090909090909,0.363636363636364
1.13441261852806,1,0.0909090909090909,0.363636363636364
1.14645221969466,1,0.0909090909090909,0.363636363636364
1.15178416373074,1,0.0909090909090909,0.363636363636364
1.15645542270155,1,0.0909090909090909,0.363636363636364
1.17430954551501,1,0.0909090909090909,0.363636363636364
1.18077149550859,1,0.0909090909090909,0.363636363636364
1.18827598065138,1,0.0909090909090909,0.363636363636364
1.19751017358995,1,0.0909090909090909,0.363636363636364
1.21497442061487,1,0.0909090909090909,0.363636363636364
1.21759523201028,1,0.0909090909090909,0.363636363636364
1.23744561849733,1,0.0909090909090909,0.363636363636364
1.24405602290567,1,0.0909090909090909,0.363636363636364
1.28812229277659,1,0.0909090909090909,0.363636363636364
1.31194050891661,1,0.0909090909090909,0.363636363636364
1.34929412410964,1,0.0909090909090909,0.363636363636364
1.35928162467583,1,0.0909090909090909,0.363636363636364
1.36871042058519,1,0.0909090909090909,0.363636363636364
1.43439531941017,1,0.0909090909090909,0.363636363636364
1.45346627945164,1,0.0909090909090909,0.363636363636364
1.45604323366801,1,0.0454545454545455,0.409090909090909
1.46083880062897,1,0,0.454545454545455
1.46431070738958,1,0,0.454545454545455
1.47572809561743,1,0,0.454545454545455
1.5108177768149,1,0,0.454545454545455
1.51283132309272,1,0,0.454545454545455
1.5332239874207,1,0,0.454545454545455
1.54381145470775,1,0,0.454545454545455
1.58850842338483,1,0,0.454545454545455
1.59932369515457,1,0,0.454545454545455
1.6112659016754,1,0,0.454545454545455
1.62498577487705,1,0,0.454545454545455
1.72473145873813,1,0,0.454545454545455
1.74121041186729,1,0,0.454545454545455
1.79274576799368,1,0,0.454545454545455
1.84196022346713,1,0,0.454545454545455
2.02665249110973,1,0,0.454545454545455
